-150,-40
-126,107;-125,107;-124,107;-123,107;-126,108;-126,109;-126,110;-126,111;-125,108;-125,109;-125,110;-125,111;-124,108;-124,109;-124,110;-124,111;-123,108;-123,109;-123,110;-123,111;-122,107;-122,108;-122,109;-122,110;-122,111
-148,116
-147,92;-147,93;-146,92;-146,93
-147,95
-140,-117
-139,-28
-138,83
-125,124
-134,108
-134,109
-134,110
-134,111
-134,112
-134,113
-134,114
-134,115
-134,116
-134,117
-134,118
-134,119
-133,108
-133,109
-133,110
-133,111
-133,112
-133,113
-133,114
-133,115
-133,116
-133,117
-133,118
-133,119
-132,108
-132,109
-132,110
-132,111
-132,112
-132,113
-132,114
-132,115
-132,116
-132,117
-132,118
-132,119
-131,108
-131,109
-131,110
-131,111
-131,112
-131,113
-131,114
-131,115
-131,116
-131,117
-131,118
-131,119
-130,108
-130,109
-130,110
-130,111
-130,112
-130,113
-130,114
-130,115
-130,116
-130,117
-130,118
-130,119
-129,108
-129,109
-129,110
-129,111
-129,112
-129,113
-129,114
-129,115
-129,116
-129,117
-129,118
-129,119
-128,108
-128,109
-128,110
-128,111
-128,112
-128,113
-128,114
-128,115
-128,116
-128,117
-128,118
-128,119
-127,108
-127,109
-127,110
-127,111
-127,112
-127,113
-127,114
-127,115
-127,116
-127,117
-127,118
-127,119
-126,112
-126,113
-126,114
-126,115
-126,116
-126,117
-126,118
-126,119
-125,112
-125,113
-125,114
-125,115
-125,116
-125,117
-125,118
-125,119
-132,124;-131,124;-130,124;-129,124
-127,-68
-125,-96
-125,94
-125,95
-124,94;-124,95;-123,94;-123,95;-124,96;-123,96
-123,-69;-122,-69;-121,-69;-120,-69
-123,97
-122,89
-122,90
-122,91
-122,92
-122,93
-122,94;-122,95;-122,96;-121,94;-120,94;-120,95;-121,95;-120,96;-121,96
-122,97
-122,98
-122,99
-122,100
-122,101
-122,102
-122,103
-122,104
-122,105
-122,106
-122,112
-122,113
-122,114
-122,115
-122,116
-121,97
-121,98
-121,99
-121,100
-121,101
-121,102
-121,103
-121,104
-121,105
-121,106
-121,107
-121,108
-121,109
-121,110
-121,111
-121,112
-121,113
