-145,25
-135,-40
-135,-35
-130,-135
-130,-80
-125,15
-125,20
-125,85
-115,130
-120,130
-125,130
-115,135
-120,135
-125,135
-120,90
-115,-30
-115,-100
-115,-65
-110,-45
-110,125
-110,130
-105,130
-105,135
-110,135
-110,-25
-110,-10
-110,-5
-105,-95
-105,-25
-105,-80
-105,-145
-105,140
-100,140
-100,130
-100,135
-100,-95
-100,-145
-100,125
-95,-90
-95,-85
-90,-85
-85,-85
-90,-45
-85,125
-85,130
-80,110
-80,115
-80,125
-80,130
-80,-15
-75,70
-75,75
-75,80
-80,75
-80,80
-75,35
-75,-100
-70,-125
-70,-140
-70,35
-70,110
-65,-35
-65,-30
-65,125
-65,120
-60,120
-65,-130
-65,-125
-65,-110
-60,-110
-55,-105
-55,-125
-55,45
-55,50
-55,135
-50,135
-55,130
-50,130
-50,145
-45,-115
-45,-95
-40,-150
-40,-105
-40,125
-40,130
-40,30
-35,25
-35,85
-35,-60
-30,-60
-35,-55
-30,-30
-30,5
-30,15
-25,-60
-30,-65
-25,-65
-30,140
-30,90
-25,-50
-25,-45
-25,-120
-25,90
-25,-55
-25,-130
-20,-130
-25,-10
-20,-55
-20,-110
-20,-115
-15,-110
-15,-115
-20,45
-15,45
-15,150
-10,150
-15,145
-10,145
-10,-20
-10,-15
-10,-10
-5,-20
-5,-15
-5,-10
0,-20
0,-15
0,-10
-15,-35
-15,-30
-15,-25
-15,-20
-10,-35
-10,-30
-10,-25
-5,-35
-5,-30
-5,-25
0,-35
0,-30
0,-25
-15,80
-15,75
-10,75
-10,80
-10,-105
-10,-120
-5,-120
-5,-125
0,-40
-5,-40
0,-55
5,20
5,15
0,20
0,15
5,65
0,65
5,-55
5,-110
5,-45
5,100
5,-35
10,-35
10,-140
10,145
10,150
15,145
15,150
15,85
15,80
15,75
20,85
20,80
20,75
25,85
25,80
25,75
30,80
15,90
15,-115
15,-20
15,-65
20,-65
20,145
20,0
20,-125
20,-50
25,-90
25,-55
30,-90
30,25
35,25
35,10
35,-115
35,-60
35,-55
40,-60
40,-55
40,105
40,125
45,-45
50,-45
50,-55
50,25
55,25
60,25
50,20
55,20
60,20
55,35
55,40
65,25
70,25
75,25
60,30
65,30
65,-125
65,45
65,50
70,-5
70,40
70,45
70,50
75,50
80,50
75,45
80,45
75,55
80,55
75,60
75,65
80,60
80,65
85,45
85,50
85,55
80,-145
80,-140
85,-145
85,-140
90,50
90,55
95,55
95,50
90,45
95,45
85,130
85,135
90,130
90,135
90,125
90,120
95,120
95,125
95,130
95,135
100,120
100,125
100,130
100,135
95,20
95,25
100,85
95,85
105,85
95,90
100,90
100,20
100,25
105,90
105,150
105,30
120,-120
120,-125
115,-20
120,-10
115,-25
120,-25
120,-5
120,0
120,-20
120,30
120,35
125,-150
125,30
125,35
130,-125
135,-130
130,-100
135,-100
125,-80
130,-80
135,-80
140,-80
125,-85
130,-85
135,-85
140,-85
125,-90
130,-90
135,-90
140,-90
125,-95
130,-95
135,-95
140,-95
125,-75
130,-75
135,-75
140,-75
125,45
125,50
130,45
130,50
130,130
130,135
135,-25
135,135
135,-20
135,0
135,-5
140,0
140,-5
140,-70
140,-35
140,-10
145,0
145,-5
145,-10
150,0
150,-5
150,-10
140,-145
145,-145
140,105
140,110
145,-15
145,45
150,-145
150,-90
150,5
150,65
150,70
150,75
