-150,91;-150,92;-150,93;-150,94;-150,95;-149,91;-149,92;-149,93;-149,94;-149,95;-148,91;-148,92;-148,93;-148,94;-148,95
-146,106;-146,107
-150,122
-144,123
-143,123
-142,123
-141,123
-140,123
-139,123
-138,123
-137,123
-136,123
-135,123
-144,125
-143,125
-142,125
-141,125
-140,125
-139,125
-138,125
-137,125
-136,125
-135,125
-144,124
-144,150
-144,149
-144,148
-144,147
-144,146
-144,145
-144,144
-144,143
-144,142
-144,141
-144,140
-144,139
-144,138
-144,137
-144,136
-144,135
-144,134
-144,133
-144,132
-144,131
-144,130
-144,129
-144,128
-144,127
-144,126
-150,144
-149,144
-148,144
-147,144
-146,144
-145,144
-143,144
-142,144
-143,141
-142,141
-143,124
-142,124
-141,124
-140,124
-139,124
-138,124
-137,124
-136,124
-135,124
-147,92;-147,93;-146,92;-146,93
-143,134
-143,135
-142,87
-141,144
-140,144
-139,144
-138,144
-137,144
-136,144
-135,144
-134,144
-133,144
-132,144
-131,144
-130,144
-129,144
-128,144
-127,144
-126,144
-141,143
-141,142
-141,141
-141,140
-141,139
-141,138
-141,137
-141,136
-141,135
-141,134
-141,133
-141,132
-141,131
-140,131
-139,131
-138,131
-137,131
-136,131
-135,131
-134,131
-133,131
-132,131
-131,131
-130,131
-129,131
-128,131
-127,131
-126,131
-137,53;-137,54;-137,50;-137,51;-137,52;-136,50;-136,51;-136,54;-136,53;-136,52
-138,-94
-138,87
-133,-42;-132,-42
-125,-96
-123,129
-123,130
-122,129
-122,130
-121,129
-121,130
-120,129
-120,130
-119,129
-119,130
-118,129
-118,130
-117,129
-117,130
-116,129
-116,130
-115,129
-115,130
-114,129
-114,130
-117,108
-114,141
-113,-36;-113,-37;-113,-38
-105,65
-108,-95
-105,142
-98,78
-98,77
-98,76
-95,-60;-95,-61;-96,-60;-96,-61
-97,76
-97,78
-97,79;-97,80;-96,80;-96,79
-95,80;-94,80;-95,79;-94,79
-96,76
-96,77
-96,78
-95,78
-90,-150
-79,78
-75,-150;-75,-149;-74,-150;-74,-149
-73,-150;-73,-149;-72,-150;-72,-149
-71,-150;-71,-149;-70,-150;-70,-149
-69,-150;-69,-149;-68,-150;-68,-149
-59,-12;-59,-11
-34,-112
-31,-27
-14,33;-14,34
-12,-112;-12,-111;-11,-112;-11,-111
-9,-91;-9,-90;-8,-91;-8,-90
-9,-89;-9,-88;-8,-89;-8,-88
-9,-87;-9,-86;-9,-81;-9,-76;-8,-87;-8,-86;-8,-81;-8,-76;-7,-91;-7,-90;-7,-89;-7,-88;-7,-87;-7,-86;-7,-85;-7,-84;-7,-83;-7,-82;-7,-81;-7,-80;-7,-79;-7,-78;-7,-77;-7,-76;-7,-75;-7,-74;-7,-73;-7,-72;-6,-87;-6,-83;-6,-79;-6,-75;-5,-87;-5,-83;-5,-79;-5,-75;-4,-91;-4,-90;-4,-89;-4,-88;-4,-87;-4,-83;-4,-79;-4,-75;-3,-87;-3,-86;-3,-85;-3,-84;-3,-83;-3,-82;-3,-81;-3,-80;-3,-79;-3,-78;-3,-77;-3,-76;-3,-75;-3,-74;-3,-73;-3,-72;-2,-87;-2,-83;-2,-79;-2,-75;-1,-91;-1,-90;-1,-89;-1,-88;-1,-87;-1,-83;-1,-79;-1,-75;0,-87;0,-83;0,-79;0,-75;1,-87;1,-86;1,-85;1,-84;1,-83;1,-82;1,-81;1,-80;1,-79;1,-78;1,-77;1,-76;1,-75;1,-74;1,-73;1,-72;2,-91;2,-90;2,-89;2,-88;2,-87;2,-79;3,-87;3,-79;4,-87;4,-79;5,-91;5,-90;5,-89;5,-88;5,-87;5,-79;6,-87;6,-79;7,-87;7,-79;8,-91;8,-90;8,-89;8,-88;8,-87;8,-79;9,-87;9,-79;10,-87;10,-79
-9,-85
-9,-84
-9,-83
-9,-82
-9,-80
-9,-79
-9,-78
-9,-77
-9,-75
-9,-74
-9,-73
-9,-72
-8,-85
-8,-84
-8,-83
-8,-82
-8,-80
-8,-79
-8,-78
-8,-77
-8,-75
-8,-74
-8,-73
-8,-72
-6,-91;-6,-90;-5,-91;-5,-90
-6,-89;-6,-88;-5,-89;-5,-88
-6,-86;-6,-85;-6,-84;-5,-86;-5,-85;-5,-84;-4,-86;-4,-85;-4,-84
-6,-82;-6,-81;-6,-80;-5,-82;-5,-81;-5,-80;-4,-82;-4,-81;-4,-80
-6,-78;-6,-77;-6,-76;-5,-78;-5,-77;-5,-76;-4,-78;-4,-77;-4,-76
-6,-74;-6,-73;-6,-72;-5,-74;-5,-73;-5,-72;-4,-74;-4,-73;-4,-72
-3,-91;-3,-90;-2,-91;-2,-90
-3,-89;-3,-88;-2,-89;-2,-88
-2,-86;-2,-85;-2,-84;-1,-86;-1,-85;-1,-84;0,-86;0,-85;0,-84
-2,-82;-2,-81;-2,-80;-1,-82;-1,-81;-1,-80;0,-82;0,-81;0,-80
-2,-78;-2,-77;-2,-76;-1,-78;-1,-77;-1,-76;0,-78;0,-77;0,-76
-2,-74;-2,-73;-2,-72;-1,-74;-1,-73;-1,-72;0,-74;0,-73;0,-72
0,-91;0,-90;1,-91;1,-90
0,-89;0,-88;1,-89;1,-88
