-150,43;-148,43;-147,43;-147,45;-146,45;-150,45;-148,45;-148,48;-150,46;-149,45;-147,46;-149,44;-148,46;-146,48;-146,47;-150,47;-149,43;-148,44;-146,44;-150,48;-149,46;-147,48;-146,43;-147,44;-147,47;-149,47;-146,46;-149,48;-150,44;-148,47
-150,86;-150,85
-150,97
-150,100
-150,84;-150,83
-150,95
-150,98
-150,103
-150,99
-150,92
-150,104
-150,101
-150,105
-150,91
-150,94
-150,96
-150,93
-150,102
-149,104
-149,94
-149,105
-149,97
-149,100
-149,96
-149,98
-149,99
-149,101
-149,102
-149,103
-149,93
-149,92
-149,95
-149,91
-148,97
-148,105
-148,104
-148,96
-148,94
-148,99
-148,102
-148,95
-148,100
-148,101
-148,98
-148,103
-146,101
-147,98
-146,103
-146,95
-146,99
-146,98
-147,103
-146,94
-146,102
-147,94
-147,95
-147,96
-146,104
-147,101
-147,104
-147,97
-147,105
-147,102
-147,100
-146,100
-146,105
-147,99
-146,96
-146,97
-145,94
-144,104
-145,99
-144,97
-145,100
-144,105
-145,97
-145,104
-145,96
-144,98
-144,103
-145,101
-145,105
-144,94
-144,102
-145,98
-145,103
-144,100
-144,95
-144,99
-145,95
-145,102
-144,96
-144,101
-142,94
-143,94
-142,96
-143,95
-143,97
-142,104
-142,102
-142,103
-143,102
-143,100
-143,105
-143,96
-142,97
-143,104
-143,99
-143,101
-142,99
-142,100
-143,103
-142,95
-142,101
-143,98
-142,98
-142,105
-141,97
-141,100
-140,95
-141,103
-141,104
-141,105
-139,95
-141,101
-141,102
-140,96
-141,98
-141,99
-138,95
-139,94
-139,100
-141,95
-140,94
-138,94
-141,94
-141,96
-138,100
-140,103
-140,97
-140,102
-140,99
-140,104
-139,104
-139,97
-140,105
-139,105
-140,98
-139,99
-138,99
-139,103
-138,98
-139,98
-139,101
-139,102
-140,100
-140,101
-138,97
-139,96
-138,105
-138,104
-138,101
-138,103
-138,96
-138,102
-119,-43;-120,-43
-112,-41
-104,-95
-103,-4
-102,-98
-102,-99
-101,-99
-84,70
-98,81
-98,77
-98,76
-93,78
-93,70
-98,79
-100,70
-85,70
-98,78
-83,73
-91,70
-98,74
-98,71
-84,76
-84,75
-93,77
-93,75
-93,74
-87,73
-85,73
-101,-98
-99,70
-84,80
-93,76
-98,80
-98,73
-84,81
-84,79
-84,74
-84,71
-85,82
-98,70
-82,70
-89,73
-82,73
-96,70
-86,73
-88,70
-88,73
-101,70
-86,70
-98,72
-90,73
-83,70
-95,70
-87,70
-84,82
-84,77
-93,80
-92,70
-90,70
-98,75
-93,79
-89,70
-84,73
-84,72
-97,70
-94,70
-84,78
-93,81
-93,73
-92,73
-91,73
-86,66
-87,66
-86,65
-82,68
-93,67
-88,66
-86,67
-85,65
-82,65
-93,69
-92,66
-83,65
-91,71
-89,66
-90,66
-86,68
-85,68
-84,68
-93,68
-93,66
-91,66
-83,68
-93,71
-92,71
-84,65
-87,69
-90,57;-89,59;-90,59;-89,57;-90,58;-89,58;-88,58;-88,59;-88,57
-89,69
-92,67
-87,68
-92,69
-90,67
-90,68
-88,68
-90,69
-89,67
-89,68
-92,68
-87,67
-91,68
-91,69
-88,69
-91,67
-88,67
-75,104;-75,105
-89,-85;-88,-86;-87,-84;-87,-86;-89,-86;-87,-85;-89,-84;-88,-84;-88,-85
-88,-63;-88,-66;-88,-64;-89,-66;-89,-64;-88,-65;-89,-65;-89,-63
-80,105
-79,105
-85,-97
-78,104;-79,104;-79,103;-78,103
-75,-150;-75,-149;-74,-149;-74,-150
-75,-46
-73,-150;-73,-149;-72,-150;-72,-149
-71,-150;-71,-149;-70,-150;-70,-149
-71,116;-71,117
-69,-149;-69,-150;-68,-149;-68,-150
-62,125
-62,126
-56,18
-56,17
-56,16
-55,17
-54,17
-54,18
-55,18
-54,16
-55,16
-52,16
-53,16
-52,18
-52,17
-53,18
-53,17
-42,42
-39,-100
-35,130;-35,128;-35,127;-35,131;-35,126;-35,129;-33,127;-33,131;-34,131;-34,130;-34,127;-33,128;-34,129;-33,129;-34,128;-34,126;-33,126;-33,130;-31,126;-31,131;-30,130;-30,131;-31,128;-32,126;-32,129;-32,131;-32,130;-30,128;-32,127;-30,127;-30,129;-32,128;-30,126;-31,127;-31,129;-31,130
-26,-110
