-150,72;-149,72;-148,72;-147,72;-146,72;-145,72;-144,72;-143,72;-142,72;-141,72;-140,72;-139,72;-150,71;-149,71;-148,71;-147,71;-146,71;-145,71;-144,71;-143,71;-142,71;-141,71;-140,71;-139,71;-150,70;-149,70;-148,70;-147,70;-146,70;-145,70;-144,70;-143,70;-142,70;-141,70;-140,70;-139,70;-150,69;-149,69;-148,69;-147,69;-146,69;-145,69;-144,69;-143,69;-142,69;-141,69;-140,69;-139,69;-150,68;-149,68;-148,68;-147,68;-146,68;-145,68;-144,68;-143,68;-142,68;-141,68;-140,68;-139,68;-150,67;-149,67;-148,67;-147,67;-146,67;-145,67;-144,67;-143,67;-142,67;-141,67;-140,67;-139,67;-150,66;-149,66;-148,66;-147,66;-146,66;-145,66;-144,66;-143,66;-142,66;-141,66;-140,66;-139,66;-150,65;-149,65;-148,65;-147,65;-146,65;-145,65;-144,65;-143,65;-142,65;-141,65;-140,65;-139,65;-150,64;-149,64;-148,64;-147,64;-146,64;-145,64;-144,64;-143,64;-142,64;-141,64;-140,64;-139,64
-148,116
-120,-43;-119,-43
-116,-69
-109,-93
-103,-97;-102,-97
-103,-7;-103,-6
-100,36
-100,35
-100,34
-101,36
-101,35
-101,34
-102,36
-102,35
-102,34
-90,-150
-87,-84;-87,-85;-87,-86;-88,-84;-88,-85;-88,-86;-89,-84;-89,-85;-89,-86
-89,-66;-88,-66;-88,-65;-88,-64;-88,-63;-89,-63;-89,-64;-89,-65
-71,83;-70,83;-69,83;-71,82;-70,82;-69,82
-71,116;-71,117
-57,125
-56,126
-55,126
-50,149;-49,149
-43,-110;-44,-110
-43,-111
-44,-111
-34,116
-29,80;-29,81;-29,82;-29,83;-29,84;-29,85;-28,80;-28,81;-28,82;-28,83;-28,84;-28,85;-27,80;-27,81;-27,82;-27,83;-27,84;-27,85;-26,80;-26,81;-26,82;-26,83;-26,84;-26,85;-25,80;-25,81;-25,82;-25,83;-25,84;-25,85;-24,80;-24,81;-24,82;-24,83;-24,84;-24,85
-20,-30
-9,73
-9,74
-9,75
-9,76
-9,77
-9,78
-9,79
-9,80
-9,81
-9,82
-9,83
-9,84
-9,85
-9,86
-9,87
-9,88
-9,89
-9,90
-9,91
-9,92
-8,73
-8,74
-8,75
-8,76
-8,77
-8,78
-8,79
-8,80
-8,81
-8,82
-8,83
-8,84
-8,85
-8,86
-8,87
-8,88
-8,89
-8,90
-8,91
-8,92
-7,73
-7,74
-7,75
-7,76
-7,77
-7,78
-7,79
-7,80
-7,81
-7,82
-7,83
-7,84
-7,85
-7,86
-7,87
-7,88
-7,89
-7,90
-7,91
-7,92
-6,73
-6,74
-6,75
-6,76
-6,77
-6,78
-6,79
-6,80
-6,81
-6,82
-6,83
-6,84
-6,85
-6,86
-6,87
-6,88
-6,89
-6,90
-6,91
-6,92
-5,73
-5,74
-5,75
-5,76
-5,77
-5,78
-5,79
-5,80
-5,81
-5,82
-5,83
-5,84
-5,85
-5,86
-5,87
-5,88
-5,89
-5,90
-5,91
-5,92
-4,73
-4,74
-4,75
-4,76
-4,77
-4,78
-4,79
-4,80
-4,81
-4,82
-4,83
-4,84
-4,85
-4,86
-4,87
-4,88
-4,89
-4,90
-4,91
-4,92
-3,73
-3,74
-3,75
-3,76
-3,77
-3,78
-3,79
-3,80
-3,81
-3,82
-3,83
-3,84
-3,85
-3,86
-3,87
-3,88
-3,89
-3,90
-3,91
-3,92
-2,73
-2,74
-2,75
-2,76
-2,77
-2,78
-2,79
-2,80
-2,81
-2,82
-2,83
-2,84
-2,85
-2,86
-2,87
-2,88
-2,89
-2,90
-2,91
-2,92
-1,73
-1,74
-1,75
-1,76
-1,77
-1,78
-1,79
-1,80
-1,81
-1,82
-1,83
-1,84
-1,85
-1,86
-1,87
-1,88
-1,89
-1,90
-1,91
-1,92
0,73
0,74
0,75
0,76
0,77
0,78
0,79
0,80
0,81
0,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
0,90
0,91
0,92
1,73
1,74
1,75
1,76
1,77
1,78
1,79
1,80
1,81
1,82
1,83
1,84
1,85
1,86
1,87
1,88
1,89
1,90
1,91
1,92
2,73
2,74
2,75
2,76
2,77
2,78
2,79
2,80
2,81
2,82
2,83
2,84
2,85
2,86
2,87
2,88
2,89
2,90
2,91
2,92
3,73
3,74
3,75
3,76
3,77
3,78
3,79
3,80
3,81
3,82
3,83
3,84
3,85
3,86
3,87
3,88
3,89
3,90
3,91
3,92
4,73
4,74
4,75
4,76
4,77
4,78
4,79
4,80
4,81
4,82
4,83
4,84
4,85
4,86
4,87
4,88
4,89
4,90
4,91
4,92
5,73
5,74
5,75
5,76
5,77
5,78
5,79
5,80
5,81
5,82
5,83
5,84
5,85
5,86
5,87
5,88
5,89
5,90
5,91
5,92
6,73
6,74
6,75
6,76
6,77
6,78
6,79
6,80
6,81
6,82
6,83
6,84
6,85
6,86
6,87
6,88
6,89
6,90
6,91
6,92
7,73
7,74
7,75
7,76
7,77
7,78
7,79
7,80
7,81
7,82
7,83
7,84
7,85
7,86
7,87
7,88
7,89
7,90
7,91
7,92
8,73
8,74
8,75
8,76
8,77
8,78
8,79
8,80
8,81
8,82
8,83
8,84
8,85
8,86
8,87
8,88
8,89
8,90
8,91
8,92
9,73
9,74
9,75
9,76
9,77
9,78
9,79
9,80
9,81
9,82
9,83
9,84
9,85
9,86
9,87
9,88
9,89
9,90
9,91
9,92
10,73
10,74
10,75
10,76
10,77
10,78
10,79
10,80
10,81
10,82
10,83
10,84
10,85
10,86
10,87
10,88
10,89
10,90
10,91
10,92
-7,33
4,61
35,-121;35,-120;35,-119;35,-118;36,-121;36,-120;36,-119;36,-118;37,-121;37,-120;37,-119;37,-118;38,-121;38,-120;38,-119;38,-118
37,-115;37,-114
47,-41;47,-40;48,-41;48,-40;49,-41;49,-40
68,-55;68,-54;68,-53;69,-55;69,-54;69,-53;70,-55;70,-54;70,-53
52,36
52,37
53,36
53,37
54,36
55,36
54,37
55,37
56,-127
62,32;63,32;62,31;63,31
65,-125
78,54;78,53;79,54;79,53
79,-137
82,43
82,44;83,44;84,44
83,43
84,43
87,45
86,56;85,56
94,41
107,-123;107,-122;107,-121;108,-123;108,-122;108,-121;109,-123;109,-122;109,-121
109,49
110,44;110,45;110,46;111,44;111,45;111,46;112,44;112,45;112,46
110,49;110,50;111,49;111,50
114,-22
124,42;124,43;124,44;124,45;124,46;124,47;124,48;124,49;124,50;124,51;124,52;124,53;124,54;124,55;125,41;125,42;125,43;125,44;125,45;125,46;125,47;125,48;125,49;125,50;125,51;125,52;125,53;125,54;125,55;126,41;126,42;126,43;126,44;126,45;126,46;126,47;126,48;126,49;126,50;127,44;127,45;127,46;127,47;127,48;127,49;127,50;128,44;128,45;128,46;128,47;128,48;128,49;128,50;129,44;129,45;129,46;129,47;129,48;129,49;129,50;130,44;130,45;130,46;130,47;130,48;130,49;130,50;131,44;131,45;131,46;131,47;131,48;131,49;131,50;132,44;132,45;132,46;132,47;132,48;132,49;132,50;126,51;126,52;126,53;126,54;126,55;127,41;127,42;127,43;127,51;127,52;127,53;127,54;127,55;128,41;128,42;128,43;128,51;128,52;128,53;128,54;128,55;129,41;129,42;129,43;129,51;129,52;129,53;129,54;129,55;130,41;130,42;130,43;130,51;130,52;130,53;130,54;130,55;131,41;131,42;131,43;131,51;131,52;131,53;131,54;131,55;132,41;132,42;132,43;132,51;132,52;132,53;132,54;132,55;133,41;133,42;133,43;133,44;133,45;133,46;133,47;133,48;133,49;133,50;133,51;133,52;133,53;133,54;133,55
145,60;145,61;145,62;145,63;145,64;145,65;146,60;146,61;146,62;146,63;146,64;146,65;147,60;147,61;147,62;147,63;147,64;148,60;147,65;148,61;148,62;148,63;148,64;148,65;149,60;149,61;149,62;149,63;149,64;149,65
