-150,43;-148,43;-147,43;-147,45;-146,45;-150,45;-148,45;-148,48;-150,46;-149,45;-147,46;-149,44;-148,46;-146,48;-146,47;-150,47;-149,43;-148,44;-146,44;-150,48;-149,46;-147,48;-146,43;-147,44;-147,47;-149,47;-146,46;-149,48;-150,44;-148,47
-149,53
-148,50
-147,53
-150,78
-150,82
-149,51
-148,51
-147,49
-150,54
-149,54
-148,52
-147,54
-146,53
-150,80
-147,50
-147,51
-150,79
-150,50
-150,53
-150,75
-146,51
-146,52
-146,54
-150,77
-150,81
-150,49
-150,76
-150,83
-150,51
-149,50
-149,52
-148,53
-146,49
-148,54
-149,49
-146,50
-150,52
-148,49
-147,52
-149,75
-149,79
-149,77
-149,83
-149,78
-149,82
-149,80
-149,81
-149,76
-148,81
-148,83
-148,82
-148,76
-148,77
-148,79
-148,80
-148,78
-148,75
-147,80
-142,57;-144,58;-141,59;-141,57;-143,58;-144,56;-144,59;-141,60;-143,60;-144,57;-141,58;-142,56;-142,59;-141,56;-142,60;-144,60;-142,58;-143,57;-143,56;-143,59;-140,57;-140,56;-140,59;-140,58;-140,60
-146,76
-145,58
-147,78
-146,81
-146,82
-145,45
-145,56
-147,81
-147,77
-147,79
-147,82
-145,43
-145,48
-146,79
-146,80
-145,60
-145,57
-145,55
-146,75
-146,77
-147,83
-144,55
-147,76
-146,78
-143,55
-147,75
-146,83
-145,44
-145,47
-142,55
-145,59
-145,46
-141,55
-145,76
-145,80
-141,44
-145,75
-144,48
-145,83
-144,76
-144,45
-144,44
-143,46
-143,47
-142,45
-142,46
-144,81
-145,77
-145,82
-143,44
-142,44
-141,45
-145,79
-144,46
-143,45
-145,81
-144,75
-144,79
-142,47
-144,80
-145,78
-144,43
-141,47
-144,47
-144,77
-144,83
-141,46
-144,82
-144,78
-142,43
-143,77
-143,83
-142,76
-142,75
-141,48
-142,78
-141,-81
-143,79
-142,83
-142,48
-143,75
-142,80
-142,81
-143,76
-143,48
-143,82
-143,43
-143,81
-143,80
-143,78
-142,77
-142,79
-142,82
-140,43
-138,53
-137,57;-138,59;-137,56;-138,60;-138,58;-137,58;-138,56;-137,60;-137,59;-138,57;-136,57;-134,59;-134,58;-135,56;-136,59;-133,56;-136,56;-134,57;-136,58;-133,57;-135,59;-135,57;-133,59;-136,60;-135,60;-133,60;-135,58;-133,58;-134,60;-134,56
-140,44
-139,56
-140,48
-139,55
-137,54
-138,54
-140,45
-140,53
-140,55
-138,55
-137,53
-140,54
-140,46
-140,47
-139,57
-137,55
-139,54
-141,43
-139,53
-139,60
-139,59
-139,58
-139,82;-139,81;-138,82;-137,81;-137,82;-138,81
-138,-116
-138,48;-137,47;-137,43;-137,46;-138,47;-137,45;-138,43;-138,46;-138,44;-137,48;-138,45;-137,44;-136,43;-136,47;-136,46;-136,45;-136,44;-136,48;-135,44;-134,44;-134,47;-135,46;-134,46;-135,43;-135,45;-135,47;-134,43;-135,48;-134,45;-134,48;-133,44;-133,46;-133,45;-133,43;-133,47;-133,48
-133,53
-135,53
-134,53
-134,54
-136,52
-134,55
-136,55
-136,54
-132,58
-132,57
-132,56
-133,54
-132,59
-135,52
-135,55
-132,60
-135,54
-134,52
-136,53
-133,55
-133,52
-135,3
-133,-40;-132,-40
-133,-107
-116,132;-121,134;-115,135;-122,135;-119,132;-117,134;-120,134;-119,137;-118,132;-120,132;-117,135;-120,136;-117,132;-121,133;-124,134;-119,136;-122,137;-118,133;-122,134;-117,136;-122,132;-123,132;-117,133;-123,133;-119,135;-116,134;-118,134;-117,137;-121,137;-121,132;-115,132;-116,133;-124,135;-118,136;-119,133;-122,133;-124,133;-122,136;-120,137;-120,133;-121,135;-123,134;-124,132;-115,134;-120,135;-121,136;-118,137;-118,135;-119,134;-123,135;-115,133;-116,135
-123,148;-121,149;-123,147;-120,146;-124,148;-123,149;-124,146;-123,144;-122,146;-120,148;-124,149;-122,145;-121,144;-121,145;-120,149;-122,148;-121,148;-120,144;-124,150;-121,146;-124,147;-123,146;-120,147;-122,147;-121,147;-123,145;-122,149;-122,144;-124,145;-120,145;-124,144;-123,150;-121,150;-122,150;-120,150;-119,144;-118,144;-118,149;-118,148;-118,146;-119,145;-119,148;-119,150;-119,146;-118,147;-119,149;-118,145;-118,150;-119,147
-123,143;-123,141;-123,140;-123,142;-122,140;-122,141;-122,142;-120,140;-121,142;-121,143;-122,143;-121,140;-121,141;-120,141;-120,143;-120,142
-119,-43
-120,-43
-116,-69;-115,-69
-108,65
-107,65
-106,132;-108,136;-110,132;-107,134;-109,136;-106,136;-111,135;-105,131;-105,135;-106,137;-108,133;-109,132;-108,137;-109,131;-111,137;-109,133;-105,137;-107,137;-110,133;-111,136;-107,131;-110,136;-110,137;-111,133;-107,133;-107,135;-107,136;-108,131;-108,132;-109,135;-109,137;-111,132;-111,134;-105,132;-106,135;-110,131;-110,135;-105,133;-106,134;-105,134;-106,131;-108,134;-109,134;-110,134;-111,131;-107,132;-105,136;-106,133;-108,135
