-150,30
-150,125
-145,25
-145,-35
-135,-35
-135,90
-130,90
-130,-20
-125,20
-125,85
-115,130
-120,130
-125,130
-115,135
-120,135
-125,135
-125,-70
-120,-70
-115,-70
-120,90
-120,-150
-115,-65
-115,-25
-115,25
-110,-125
-110,-120
-110,-115
-105,-125
-105,-120
-105,-115
-100,-125
-100,-120
-100,-115
-110,-45
-110,-15
-110,-60
-110,-30
-110,-95
-110,-90
-110,-25
-105,-95
-105,-45
-100,-95
-100,-100
-95,-60
-95,105
-90,105
-95,100
-90,100
-95,55
-95,60
-90,55
-90,60
-90,-85
-85,-85
-90,-45
-85,115
-85,120
-80,110
-80,115
-80,120
-80,-115
-75,120
-75,115
-80,-15
-75,110
-75,-30
-75,35
-70,-15
-75,-15
-70,80
-70,85
-70,90
-70,-140
-70,35
-70,75
-65,75
-60,95
-60,90
-60,85
-60,80
-70,95
-65,95
-65,80
-65,90
-65,85
-65,-35
-65,-30
-65,-130
-65,35
-65,140
-60,-110
-55,85
-55,80
-55,40
-50,40
-55,45
-50,45
-55,75
-55,-140
-55,-125
-55,30
-55,-15
-55,35
-55,100
-50,-135
-50,50
-50,-110
-50,-105
-50,-95
-50,-20
-45,-20
-45,-110
-45,-100
-45,-105
-45,-95
-45,5
-40,-110
-40,110
-40,125
-40,-105
-40,-60
-35,50
-35,-60
-30,-60
-35,-55
-35,45
-30,50
-30,-115
-30,15
-30,45
-30,-50
-25,75
-30,90
-30,-140
-25,-140
-25,-45
-25,20
-20,20
-25,-5
-25,80
-25,90
-25,0
-25,-100
-20,-140
-20,-110
-20,-115
-15,-110
-15,-115
-20,-60
-20,45
-20,140
-15,140
-15,-140
-15,0
-10,-140
-5,-140
-5,-60
0,40
0,-55
5,20
5,15
0,20
0,15
5,-120
5,-20
5,55
5,-140
10,-45
10,70
15,-110
10,-110
15,-125
15,100
15,105
20,100
20,105
15,-95
15,40
15,-65
20,-65
20,110
20,115
20,120
25,110
25,115
25,120
20,-125
20,-120
25,-120
25,-105
25,-10
25,95
25,100
30,95
30,100
25,85
30,-85
35,-85
35,145
35,-95
35,-65
35,-60
35,-115
35,0
40,105
40,-70
40,130
45,-75
45,-40
45,-45
45,-110
45,-10
45,115
50,-45
45,110
50,110
50,-65
50,-70
50,-85
50,75
55,105
55,-80
55,-25
60,-20
60,-150
60,-145
65,-150
65,-145
70,-150
70,-145
65,-135
70,-35
70,-5
70,-40
70,30
85,-115
75,-130
75,60
75,65
80,60
80,65
85,35
85,70
85,75
85,-15
85,-10
90,-15
90,-10
105,-110
90,-80
95,-80
100,-80
105,-80
90,-85
95,-85
100,-85
105,-85
90,-90
95,-90
100,-90
105,-90
90,-95
95,-95
100,-95
105,-95
90,-75
95,-75
100,-75
105,-75
95,15
95,20
100,20
95,25
95,30
95,35
100,30
100,35
105,30
100,85
95,85
105,85
95,90
100,90
100,15
100,25
100,80
105,15
105,20
100,75
105,75
105,80
105,-30
105,25
105,35
105,40
105,115
105,120
105,125
110,115
110,120
110,125
115,115
115,120
115,125
120,115
120,120
120,125
105,-115
110,-115
115,-115
120,-115
125,-115
105,-120
110,-120
115,-120
120,-120
125,-120
105,-125
110,-125
115,-125
120,-125
125,-125
110,0
115,-20
115,-10
115,-5
115,-25
120,-25
120,-15
120,-10
120,30
120,35
125,-150
125,30
125,35
125,45
125,50
130,45
130,50
130,-10
130,130
130,135
130,0
135,-15
135,-20
140,25
140,-120
140,-115
145,-120
145,-115
140,-70
140,0
140,-5
140,-10
145,0
145,-5
145,-10
150,0
150,-5
150,-10
140,-145
145,-145
140,105
140,110
145,-150
145,-20
145,45
145,70
145,60
145,65
150,60
150,65
145,-55
145,-50
150,-55
150,-50
150,-145
150,-75
150,5
150,40
150,45
