-150,95;-150,92;-150,91;-150,94;-150,93;-149,94;-149,93;-149,92;-149,95;-149,91;-148,91;-148,93;-148,94;-148,95;-148,92
-148,140
-147,95
-143,-45
-141,-81
-139,-28
-138,-94
-137,-125
-125,124
-125,130
-125,125
-130,120
-135,128
-128,120
-125,120
-125,127
-125,121
-126,130
-126,129
-134,128
-134,125
-134,124
-125,128
-125,126
-125,122
-134,120
-129,120
-126,120
-127,120
-136,130
-136,129
-134,126
-133,120
-132,120
-134,129
-134,121
-125,129
-134,130
-134,122
-125,123
-135,130
-135,129
-136,128
-134,127
-134,123
-131,120
-133,5;-132,8;-135,6;-134,5;-131,5;-132,7;-131,8;-135,7;-132,5;-134,6;-134,8;-134,4;-135,4;-133,8;-131,6;-132,6;-135,8;-132,4;-135,5;-131,7;-133,6;-134,7;-133,4;-133,7;-131,4
-128,9;-129,9;-129,10;-128,10
-126,125
-126,126
-126,127
-126,128
-126,124
-121,-59
-121,-60
-113,115
-111,115
-106,115
-95,116
-94,117
-90,125
-91,125
-91,123
-91,120
-99,113
-94,120
-89,132
-89,125
-91,118
-120,115
-103,114
-94,121
-94,118
-97,128
-92,133
-91,122
-97,113
-97,133
-97,132
-104,115
-97,115
-94,125
-97,131
-91,119
-116,115
-115,115
-103,115
-102,113
-119,115
-112,115
-98,113
-97,126
-97,125
-89,127
-91,114
-91,111
-114,115
-96,116
-94,124
-94,123
-95,125
-89,130
-89,129
-100,113
-97,129
-107,115
-97,130
-89,133
-89,131
-91,115
-91,109
-118,115
-103,113
-98,116
-94,116
-91,117
-91,112
-105,115
-97,114
-96,133
-94,133
-91,110
-91,108
-109,115
-94,122
-91,113
-117,115
-108,115
-96,125
-91,133
-91,121
-93,133
-90,133
-89,128
-91,124
-91,116
-110,115
-101,113
-97,116
-94,119
-97,127
-95,133
-89,126
-108,37;-110,40;-107,38;-108,41;-108,35;-110,39;-108,40;-109,37;-107,35;-110,41;-110,35;-109,41;-109,39;-110,36;-107,34;-108,39;-108,34;-110,37;-108,38;-109,40;-109,38;-107,37;-108,36;-107,40;-107,39;-107,41;-109,36;-109,34;-110,34;-107,36;-109,35;-110,38;-106,38;-106,39;-104,40;-104,41;-103,36;-106,34;-106,41;-103,37;-105,37;-103,38;-105,36;-106,35;-106,37;-105,35;-105,40;-106,36;-106,40;-103,41;-104,34;-103,39;-105,34;-105,38;-104,37;-104,39;-105,39;-105,41;-103,40;-104,35;-104,36;-104,38;-103,34;-103,35
-111,140;-111,142;-111,141;-109,140;-110,142;-109,142;-110,140;-109,141;-110,141
-109,-97
-107,142;-108,141;-108,142;-107,141;-107,140;-108,140;-106,140;-106,141;-106,142
-105,117;-105,121;-105,120;-105,119;-105,118;-104,117;-104,120;-104,121;-104,118;-104,119
-105,142
-104,-95
-103,-92
-95,34;-96,36;-96,35;-97,36;-97,35;-97,34;-95,35;-96,34;-95,36
-102,115;-102,114
