-150,-145
-150,-125
-145,45
-145,50
-140,-120
-140,45
-140,50
-140,130
-135,130
-140,125
-135,125
-140,-115
-135,-35
-135,-40
-130,-135
-125,10
-125,20
-125,85
-115,130
-120,130
-125,130
-115,135
-120,135
-125,135
-120,90
-120,-150
-115,20
-115,25
-115,-100
-115,-65
-115,-55
-110,-55
-110,-125
-110,-120
-110,-115
-105,-125
-105,-120
-105,-115
-100,-125
-100,-120
-100,-115
-110,-45
-110,-15
-110,150
-105,150
-110,145
-105,145
-110,-30
-110,-25
-110,-95
-110,-90
-105,-95
-105,-90
-105,-45
-105,-145
-105,-140
-100,-95
-100,-145
-100,-140
-100,-100
-100,-45
-100,10
-95,-95
-90,-75
-90,-85
-85,-85
-90,-45
-85,115
-85,120
-80,115
-80,120
-80,-15
-75,110
-75,35
-70,85
-70,80
-70,90
-70,95
-70,115
-70,40
-70,-140
-70,35
-70,110
-70,75
-65,75
-60,95
-60,90
-60,85
-60,80
-65,95
-65,80
-65,90
-65,85
-65,-150
-65,-35
-65,-30
-65,-130
-65,-125
-65,35
-60,75
-60,125
-60,-25
-55,85
-55,80
-55,45
-55,-125
-55,-80
-55,30
-55,35
-55,100
-55,-140
-50,-20
-50,145
-50,-110
-50,-105
-50,105
-45,105
-50,100
-45,100
-45,-100
-50,-100
-50,75
-45,75
-50,85
-45,-130
-45,-115
-45,45
-45,40
-45,-50
-45,95
-40,95
-40,100
-40,105
-40,-110
-40,-150
-40,-105
-40,-70
-35,25
-35,-65
-35,-60
-35,-30
-30,-30
-35,-10
-35,45
-35,50
-30,50
-30,-65
-30,-60
-30,-55
-30,15
-30,45
-30,-50
-30,55
-30,-140
-30,-45
-25,-45
-25,20
-20,20
-25,90
-25,0
-25,30
-20,-110
-20,-115
-15,-110
-15,-115
-20,-135
-20,-130
-20,45
-15,-145
-15,-140
-15,-20
-15,55
-15,60
-10,-65
-10,50
-10,55
-10,60
-10,-125
-10,-70
-10,140
-5,150
-5,145
-10,150
-10,145
-10,-10
-10,-5
-10,0
-10,5
-10,10
-5,-10
-5,-5
-5,0
-5,5
-5,10
0,-10
0,-5
0,0
0,5
0,10
5,-10
5,-5
5,0
5,5
5,10
10,-10
10,-5
10,0
10,5
10,10
-5,-105
0,-120
0,130
0,-55
0,-40
5,-40
5,-45
5,-35
10,-40
10,-35
5,20
5,15
0,20
0,15
5,65
0,65
5,-55
5,55
5,-20
5,115
10,115
10,-115
10,-50
15,-110
10,-110
15,-125
15,40
15,100
15,-140
15,-55
20,-95
20,-125
20,-120
20,-50
20,5
25,5
30,5
25,-120
20,70
25,70
20,125
25,125
25,-140
25,-125
25,-105
25,-90
30,-120
25,-85
30,-110
35,140
35,-65
35,-5
35,-115
35,-60
40,-60
40,105
40,-70
40,35
40,40
40,45
45,35
45,40
45,45
45,-75
45,-10
45,10
45,-140
45,55
50,55
45,-45
50,-45
50,-10
50,-145
50,-140
55,-145
55,-140
55,105
55,-80
55,-25
55,45
55,95
60,95
55,90
60,90
55,135
60,135
60,-125
60,-40
65,-40
60,-30
60,-25
60,-35
65,-35
65,-125
65,-135
65,45
65,50
70,-40
70,-35
70,30
75,15
85,-115
75,-115
80,-115
90,-115
75,50
80,50
75,45
80,45
75,55
80,55
75,60
75,65
80,60
80,65
80,-15
85,45
80,35
85,50
85,55
85,70
85,75
90,50
85,-15
85,-10
90,-15
90,-10
95,50
90,45
95,45
85,130
85,135
90,130
90,135
90,125
90,120
95,120
95,125
95,130
95,135
100,120
100,125
100,130
100,135
95,-125
95,-130
95,-135
95,-140
95,-100
95,-105
95,-110
95,-115
100,-115
105,-115
95,-120
95,-95
90,-65
95,-65
100,-65
105,-65
90,-70
95,-70
100,-70
105,-70
90,-75
95,-75
100,-75
105,-75
90,-60
95,-60
100,85
95,85
105,85
95,90
100,90
95,100
100,100
100,-60
100,20
105,20
100,25
100,75
100,80
105,75
105,80
100,-30
105,-60
105,25
105,150
105,115
105,120
105,125
110,115
110,120
110,125
115,115
115,120
115,125
120,115
120,120
120,125
105,-125
110,-125
115,-125
120,-125
125,-125
105,-130
110,-130
115,-130
120,-130
125,-130
105,-135
110,-135
115,-135
120,-135
125,-135
105,-140
110,-140
115,-140
120,-140
125,-140
115,-115
120,-115
110,-115
125,-115
115,-120
115,-100
115,-105
115,-110
105,-80
110,-80
115,-80
120,-80
125,-80
105,-85
110,-85
115,-85
120,-85
125,-85
105,-90
110,-90
115,-90
120,-90
125,-90
105,-95
110,-95
115,-95
120,-95
125,-95
115,-20
115,-10
120,-10
120,30
120,35
125,-150
125,30
125,35
130,-115
135,-115
140,-115
130,-135
125,-15
125,-10
125,45
125,50
130,45
130,50
130,-10
130,-5
130,0
130,-15
135,-15
135,35
135,-20
135,0
135,-5
140,0
140,-5
140,-145
140,-110
145,-110
150,-110
140,-75
140,-70
140,-10
145,0
145,-5
145,-10
150,0
150,-5
150,-10
140,30
140,105
140,110
145,-150
145,-145
145,-60
145,-55
145,-120
145,-115
145,-35
145,45
145,70
145,60
145,65
150,60
150,65
145,-50
150,-55
150,-50
150,-35
150,-145
150,-85
150,-80
150,-75
150,5
150,70
150,75
