-150,-143
-150,-87
-150,72;-149,72;-148,72;-147,72;-146,72;-145,72;-144,72;-143,72;-142,72;-141,72;-140,72;-139,72;-150,71;-149,71;-148,71;-147,71;-146,71;-145,71;-144,71;-143,71;-142,71;-141,71;-140,71;-139,71;-150,70;-149,70;-148,70;-147,70;-146,70;-145,70;-144,70;-143,70;-142,70;-141,70;-140,70;-139,70;-150,69;-149,69;-148,69;-147,69;-146,69;-145,69;-144,69;-143,69;-142,69;-141,69;-140,69;-139,69;-150,68;-149,68;-148,68;-147,68;-146,68;-145,68;-144,68;-143,68;-142,68;-141,68;-140,68;-139,68;-150,67;-149,67;-148,67;-147,67;-146,67;-145,67;-144,67;-143,67;-142,67;-141,67;-140,67;-139,67;-150,66;-149,66;-148,66;-147,66;-146,66;-145,66;-144,66;-143,66;-142,66;-141,66;-140,66;-139,66;-150,65;-149,65;-148,65;-147,65;-146,65;-145,65;-144,65;-143,65;-142,65;-141,65;-140,65;-139,65;-150,64;-149,64;-148,64;-147,64;-146,64;-145,64;-144,64;-143,64;-142,64;-141,64;-140,64;-139,64
-150,126;-149,126;-150,127;-149,127;-150,128;-149,128;-150,129;-149,129;-150,130;-149,130
-150,131;-149,131;-150,132;-149,132;-150,133;-149,133;-150,134;-149,134;-150,135;-149,135
-148,126;-147,126;-148,127;-147,127;-148,128;-147,128;-148,129;-147,129;-148,130;-147,130
-148,131;-147,131;-148,132;-147,132;-148,133;-147,133;-148,134;-147,134;-148,135;-147,135
-147,23;-146,23
-146,-120
-143,-117
-142,-150
-142,-126
-142,-116
-140,-119
-138,-116
-137,-41;-137,-42;-136,-41;-136,-42
-135,-75;-134,-75;-133,-75;-132,-75
-134,-35;-134,-34
-132,22
-131,-111
-130,-111
-129,-111
-128,-111
-127,-111
-126,-111
-125,-111
-124,-111
-123,-111
-122,-111
-121,-111
-120,-111
-119,-111
-118,-111
-117,-111
-116,-111
-131,-112
-130,-112
-129,-112
-128,-112
-127,-112
-126,-112
-125,-112
-124,-112
-123,-112
-122,-112
-121,-112
-120,-112
-119,-112
-118,-112
-117,-112
-116,-112
-131,-113
-130,-113
-129,-113
-128,-113
-127,-113
-126,-113
-125,-113
-124,-113
-123,-113
-122,-113
-121,-113
-120,-113
-119,-113
-118,-113
-117,-113
-116,-113
-131,-114
-130,-114
-129,-114
-128,-114
-127,-114
-126,-114
-125,-114
-124,-114
-123,-114
-122,-114
-121,-114
-120,-114
-119,-114
-118,-114
-117,-114
-116,-114
-131,-115
-130,-115
-129,-115
-128,-115
-127,-115
-126,-115
-125,-115
-124,-115
-123,-115
-122,-115
-121,-115
-120,-115
-119,-115
-118,-115
-117,-115
-116,-115
-131,-116
-130,-116
-129,-116
-128,-116
-127,-116
-126,-116
-125,-116
-124,-116
-123,-116
-122,-116
-121,-116
-120,-116
-119,-116
-118,-116
-117,-116
-116,-116
-131,-117
-130,-117
-129,-117
-128,-117
-127,-117
-126,-117
-125,-117
-124,-117
-123,-117
-122,-117
-121,-117
-120,-117
-119,-117
-118,-117
-117,-117
-116,-117
-131,-118
-130,-118
-129,-118
-128,-118
-127,-118
-126,-118
-125,-118
-124,-118
-123,-118
-122,-118
-121,-118
-120,-118
-119,-118
-118,-118
-117,-118
-116,-118
-131,-33
-130,-62;-129,-62;-130,-63;-129,-63;-130,-64;-129,-64
-129,-67
-126,-66
-126,15
-126,84;-126,83
-125,-84
-123,7;-124,7;-123,6;-124,6
-123,85;-124,85
-123,-134;-123,-133;-123,-132;-123,-131;-123,-130;-123,-129;-123,-128;-123,-127;-122,-134;-122,-133;-122,-132;-122,-131;-122,-130;-122,-129;-122,-128;-122,-127;-121,-134;-121,-133;-121,-132;-121,-131;-121,-130;-121,-129;-121,-128;-121,-127;-120,-134;-120,-133;-120,-132;-120,-131;-120,-130;-120,-129;-120,-128;-120,-127;-119,-134;-119,-133;-119,-132;-119,-131;-119,-130;-119,-129;-119,-128;-119,-127;-118,-134;-118,-133;-118,-132;-118,-131;-118,-130;-118,-129;-118,-128;-118,-127;-117,-134;-117,-133;-117,-132;-117,-131;-117,-130;-117,-129;-117,-128;-117,-127;-116,-134;-116,-133;-116,-132;-116,-131;-116,-130;-116,-129;-116,-128;-116,-127
-122,20;-123,20
-122,-149;-122,-148;-122,-147;-122,-146;-122,-145;-122,-144;-122,-143;-122,-142;-122,-141;-122,-140;-121,-149;-121,-148;-121,-147;-121,-146;-121,-145;-121,-144;-121,-143;-121,-142;-121,-141;-121,-140;-120,-149;-120,-148;-120,-147;-120,-146;-120,-145;-120,-144;-120,-143;-120,-142;-120,-141;-120,-140;-119,-149;-119,-148;-119,-147;-119,-146;-119,-145;-119,-144;-119,-143;-119,-142;-119,-141;-119,-140;-118,-149;-118,-148;-118,-147;-118,-146;-118,-145;-118,-144;-118,-143;-118,-142;-118,-141;-118,-140;-117,-149;-117,-148;-117,-147;-117,-146;-117,-145;-117,-144;-117,-143;-117,-142;-117,-141;-117,-140;-116,-149;-116,-148;-116,-147;-116,-146;-116,-145;-116,-144;-116,-143;-116,-142;-116,-141;-116,-140;-115,-149;-115,-148;-115,-147;-115,-146;-115,-145;-115,-144;-115,-143;-115,-142;-115,-141;-115,-140;-114,-149;-114,-148;-114,-147;-114,-146;-114,-145;-114,-144;-114,-143;-114,-142;-114,-141;-114,-140;-113,-149;-113,-148;-113,-147;-113,-146;-113,-145;-113,-144;-113,-143;-113,-142;-113,-141;-113,-140
-122,-45
-120,91;-121,91
-120,-150
-120,-43;-119,-43
-119,21
-117,-50;-117,-49;-117,-48;-116,-50;-116,-49;-116,-48;-115,-50;-115,-49;-115,-48
-117,-35;-117,-34;-116,-35;-116,-34
-115,-101
-115,-67;-115,-66;-115,-65
-114,-44
-113,-63
-113,-56;-112,-56;-112,-55
-113,-45
-111,-41;-111,-40;-110,-40
-110,-43
-109,-95
-109,-93
-109,-26;-109,-27
-109,-25
-108,-93
-108,-41;-108,-40;-107,-41;-107,-40;-106,-41;-106,-40
-108,24
-107,-94
-105,-91;-106,-91;-107,-91
-107,-65
-106,-94
-106,-61;-106,-60
-105,-143;-105,-144;-105,-145;-105,-146;-105,-147;-104,-142;-104,-143;-104,-144;-104,-145;-104,-146;-104,-147;-103,-142;-103,-143;-103,-144;-103,-145;-103,-146;-103,-147;-102,-144;-102,-143;-102,-145;-102,-146;-102,-147
-103,-98
-102,-98;-102,-99;-101,-99;-101,-98
-103,-97;-102,-97
-102,-139;-102,-138;-102,-137;-102,-136;-101,-139;-101,-138;-101,-137;-101,-136;-100,-139;-100,-138;-100,-137;-100,-136;-99,-139;-99,-138;-99,-137;-99,-136
-102,-100
-101,-100
-99,126;-99,127;-99,128;-99,129;-100,126;-100,127;-100,128;-100,129;-101,126;-101,127;-101,128;-101,129;-102,126;-102,127;-102,128;-102,129
-100,-21
-99,-7;-99,-6;-99,-5;-98,-7;-98,-6;-98,-5
-98,-140
-98,-94
-97,-92;-97,-91;-97,-90;-96,-92;-96,-91;-96,-90;-95,-92;-95,-91;-95,-90
-95,-89;-95,-88;-95,-87;-94,-89;-94,-88;-94,-87
-95,101;-95,102;-95,103;-95,104;-95,105;-94,101;-94,102;-94,103;-94,104;-94,105;-93,101;-93,102;-93,103;-93,104;-93,105;-92,101;-92,102;-92,103;-92,104;-92,105
-94,-40
-93,14;-92,14
-93,15;-92,15
-90,-81
-87,-84;-87,-85
-87,-86
-88,-84
-88,-85;-89,-85
-88,-86
-89,-84
-89,-86
-88,-20
-86,-126
-86,-120
-81,59;-81,60;-80,59;-80,60
-80,-117
-78,-15
-76,-28
-75,-64
-73,26
