-145,25
-145,-145
-140,-40
-140,90
-140,95
-135,90
-135,95
-140,-110
-135,-40
-135,-95
-135,110
-135,115
-135,120
-130,110
-130,115
-130,120
-125,110
-125,115
-125,120
-130,-45
-125,20
-125,-95
-125,-65
-125,85
-120,-65
-120,90
-120,-95
-115,-95
-115,-100
-115,-65
-115,25
-115,-55
-110,-55
-110,-30
-110,-25
-110,-95
-110,25
-105,-95
-105,-45
-105,-25
-105,-80
-105,-75
-105,-70
-105,-60
-105,20
-105,-140
-105,-145
-105,-100
-100,-95
-100,-140
-100,-100
-100,-30
-100,10
-100,-60
-95,-95
-95,-60
-95,30
-95,-40
-90,-140
-90,-95
-90,-75
-90,-85
-85,-85
-90,-20
-90,-45
-85,-75
-85,85
-85,-140
-80,115
-85,115
-85,120
-80,120
-80,85
-80,-115
-80,-15
-75,-140
-75,-95
-75,35
-75,-75
-70,-115
-70,-30
-70,-25
-70,85
-70,80
-70,90
-70,115
-70,-140
-70,40
-70,35
-60,85
-65,85
-65,-25
-65,-130
-65,-5
-60,-115
-60,-140
-60,-95
-55,-125
-55,30
-55,90
-55,100
-55,135
-50,135
-55,130
-50,130
-50,-110
-50,-105
-50,120
-50,125
-50,-75
-50,75
-45,75
-50,-140
-45,-115
-45,45
-45,40
-45,-50
-45,5
-40,-150
-40,-105
-40,-60
-35,-140
-35,25
-35,-65
-35,-60
-30,-60
-35,-55
-35,-105
-30,-65
-30,-140
-30,-45
-25,20
-20,20
-25,-140
-25,-125
-25,-45
-25,90
-25,15
-25,-55
-25,-50
-25,30
-20,-110
-20,-115
-15,-110
-15,-115
-20,-60
-15,-145
-15,-140
-15,-95
-15,105
-10,105
-15,150
-10,150
-15,145
-10,145
-10,-95
-10,-130
-5,-110
-5,-105
-5,-95
-5,-60
0,-95
0,-120
0,-115
0,-110
0,-100
0,-105
0,-55
5,20
5,15
0,20
0,15
5,-95
5,-55
5,135
5,-110
5,-20
5,-15
5,-10
5,100
5,105
10,100
10,105
5,-50
5,-35
10,-35
10,-140
10,-115
10,-10
10,-15
15,-110
10,-110
15,-145
15,-115
20,-115
15,-90
15,-85
15,65
15,100
15,-65
20,-65
20,-90
20,-85
20,-145
20,-30
20,0
20,-125
20,-120
20,-35
20,140
20,5
25,5
30,5
20,70
25,70
25,-145
25,-105
25,20
25,-95
25,-90
25,-55
25,-30
30,-140
30,-110
30,-20
35,-115
35,145
35,-65
35,-60
40,-60
40,70
40,105
40,-80
40,-85
40,-55
45,-125
45,-80
45,-75
45,-10
45,10
45,60
45,-45
50,-45
50,75
55,35
55,40
55,-150
55,105
55,45
60,-10
60,-130
60,-125
60,-25
65,-115
65,15
65,20
70,15
70,20
65,30
65,50
70,-35
70,-5
70,-25
75,-80
80,-80
85,-80
90,-80
75,-85
80,-85
85,-85
90,-85
75,-90
80,-90
85,-90
90,-90
75,-95
80,-95
85,-95
90,-95
75,-75
80,-75
85,-75
90,-75
80,35
90,-115
95,-80
100,-80
105,-80
95,-85
100,-85
105,-85
95,-90
100,-90
105,-90
95,-95
100,-95
105,-95
95,-75
100,-75
105,-75
100,-30
105,150
105,-45
105,-40
110,-45
110,-40
115,-120
120,-125
105,-100
110,-80
115,-80
120,-80
125,-80
110,-85
115,-85
120,-85
125,-85
110,-90
115,-90
120,-90
125,-90
110,-95
115,-95
120,-95
125,-95
110,-75
115,-75
120,-75
125,-75
105,-55
105,-50
110,-55
110,-50
115,-45
115,-40
115,-55
115,-50
120,-55
125,-55
130,-55
135,-55
140,-55
120,-50
125,-50
130,-50
135,-50
140,-50
120,-45
125,-45
130,-45
135,-45
140,-45
120,-40
125,-40
130,-40
135,-40
140,-40
115,-140
120,-10
115,-25
120,-25
120,-150
120,30
120,35
125,-150
125,-10
125,30
125,35
130,-125
130,-130
130,-135
135,-135
125,45
125,50
130,45
130,50
130,-10
130,-5
130,0
130,135
130,-140
130,-15
135,-25
135,-20
135,-10
135,-145
135,-140
140,-140
135,-15
140,-10
140,-75
140,0
140,-5
145,0
145,-5
145,-10
150,0
150,-5
150,-10
140,-145
145,-145
145,-150
145,-15
145,45
145,70
145,60
145,65
150,60
150,65
145,5
150,-145
150,-85
150,-80
150,-35
150,-30
150,-25
150,5
150,70
150,75
