-150,-143
-149,126;-150,129;-149,127;-150,128;-150,126;-150,127;-150,130;-149,129;-149,128;-149,130
-150,131;-150,135;-149,135;-149,131;-150,132;-150,133;-149,132;-149,133;-149,134;-150,134
-145,124
-148,133;-147,132;-147,135;-147,134;-148,135;-147,133;-148,131;-148,132;-148,134;-147,131
-147,124
-147,128;-147,127;-148,129;-148,126;-148,128;-147,129;-147,130;-148,130;-148,127;-147,126
-145,123
-146,124
-146,123
-147,123
-148,124
-148,123
-145,-121
-145,45
-145,46
-145,48
-145,47
-145,44
-143,47;-144,46;-143,46;-144,47
-141,45
-141,46
-144,44
-143,45
-142,45
-144,45
-142,46
-142,47
-144,48
-143,44
-142,44
-141,47
-141,44
-143,131
-143,140
-142,135
-142,48
-141,48
-143,132
-142,131
-142,134
-143,48
-143,133
-142,136
-142,138
-143,137
-142,132
-142,139
-143,138
-143,136
-143,139
-142,133
-143,135
-142,137
-143,134
-142,140
-141,-25;-137,-25;-139,-23;-139,-24;-136,-23;-138,-23;-137,-22;-139,-22;-139,-21;-141,-21;-139,-25;-140,-21;-140,-23;-136,-25;-140,-22;-137,-21;-140,-24;-138,-25;-136,-21;-137,-24;-140,-25;-136,-24;-141,-23;-136,-22;-141,-22;-137,-23;-138,-22;-138,-21;-138,-24;-141,-24
-140,44
-140,46
-140,45
-140,47
-140,48
-140,108
-136,140
-139,142
-130,142
-138,109
-136,115
-135,116
-138,122
-140,142
-138,142
-135,142
-132,142
-129,143
-139,108
-138,108
-139,109
-136,113
-138,140
-135,140
-136,142
-133,142
-130,140
-135,118
-133,143
-132,143
-128,141
-135,108
-137,140
-133,140
-132,140
-140,143
-138,143
-137,109
-136,109
-135,109
-136,114
-136,122
-135,113
-135,121
-139,143
-136,143
-128,140
-136,121
-135,115
-138,121
-139,121
-140,122
-129,141
-135,120
-140,121
-128,142
-139,-147
-136,116
-131,142
-135,143
-131,143
-130,143
-128,143
-136,120
-136,117
-136,119
-139,-150
-140,109
-135,122
-137,143
-135,119
-137,142
-134,142
-134,143
-137,108
-136,108
-135,114
-139,140
-129,142
-135,117
-137,122
-136,118
-137,121
-139,122
-140,140
-134,140
-130,141
-129,140
-137,64
-137,67
-137,-13
-137,66
-137,65
-137,68
-136,66;-136,72;-136,75;-136,73;-136,65;-136,68;-136,64;-124,67;-124,69;-136,71;-124,68;-136,69;-136,74;-124,66;-136,67;-136,70;-128,64;-132,64;-125,64;-133,64;-129,64;-126,64;-131,64;-124,64;-124,65;-135,64;-127,64;-134,64;-130,64;-124,71;-124,74;-124,72;-124,70;-124,73;-124,75
-119,69
-131,79
-121,63
-131,63
-135,63
-135,73;-135,72;-134,66;-135,71;-135,70;-135,69;-135,66;-133,66;-134,65;-135,68;-133,72;-135,65;-134,71;-134,72;-134,69;-133,65;-134,67;-134,68;-135,67;-134,70;-133,73;-134,73;-133,70;-133,68;-133,71;-133,67;-133,69
-135,79
-129,63
-119,68
-118,66
-136,63
-125,66;-127,66;-126,66;-126,65;-125,65;-127,65;-127,67;-126,67;-125,67
-135,77
-136,76
-135,75;-135,74;-134,74;-133,75;-134,75;-133,74
-119,67
-113,65
-117,63
-119,63
-132,63
-131,66;-132,66;-131,65;-132,65;-132,69;-132,67;-132,68;-131,68;-131,67;-131,69
-116,66
-115,66
-134,79
-132,79
-125,63
-129,66;-128,66;-129,65;-128,65;-129,67;-128,67
-130,66;-130,65;-130,68;-130,67;-128,68;-129,68;-127,68;-126,68;-125,68
-123,69
-119,66
-135,76
-114,66
-113,63
-124,63
-133,79
-114,63
-127,63
-134,63
-120,69
-117,66
-130,79
-129,79
-135,78
-116,63
-122,63
-120,63
-121,69
-123,63
-126,63
-136,77
-136,79
-118,63
-128,63
-130,63
-122,69
-113,64
-134,78
-115,63
-133,63
-136,78
-129,81
-129,82
-134,85
-132,86
-130,86
-133,87
-119,65
-132,87
-123,65
-120,65
-116,65
-122,68
-133,81
-133,83
-130,83
-132,84
-135,85
-135,87
-131,78
-131,77
-131,76
-132,74;-131,75;-130,75;-129,75;-132,75;-130,74;-131,74;-128,75;-126,75;-127,75;-125,75
-121,65
-114,65
-134,82
-131,82
-132,83
-129,72;-130,72;-129,73;-130,73;-129,74;-129,70;-130,69;-129,69;-129,71;-130,71;-130,70;-128,74;-128,73;-128,71;-128,69;-128,72;-128,70;-126,74;-127,69;-125,71;-127,71;-125,72;-127,73;-126,69;-125,73;-127,70;-125,70;-126,71;-126,73;-127,72;-125,74;-126,72;-127,74;-126,70;-125,69
-133,78
-132,78
-133,77
-123,64
-117,64
-114,64
-122,65
-122,67
-121,66
-120,68
-131,81
-131,84
-120,64
-119,64
-130,82
-132,85
-131,87
-132,77
-129,77
-115,64
-123,67
-135,83
-135,84
-129,85
-123,66
-129,83
-133,86
-130,76
-129,76
-118,65
-115,65
-133,76
-117,65
-132,81
-132,82
-130,85
-122,64
-135,82
-131,85
-134,86
-131,86
-132,72;-131,72;-132,71;-132,70;-131,73;-132,73;-131,71;-131,70
-134,77
-123,68
-122,66
-121,67
-120,67
-134,81
-129,87
-121,64
-120,66
-131,83
-133,84
-133,85
-134,-31
-129,78
-135,-13
-118,64
-130,81
-134,84
-135,86
-134,87
-132,76
-121,68
-135,81
-133,82
-129,86
-130,77
-134,76
-116,64
-134,83
-130,84
-129,84
-130,87
-130,78
-133,121
-131,121
-126,121
-128,121
-127,121
-128,122
-127,122
-132,121
-126,122
-132,122
-131,122
-130,122
-133,122
-129,121
-130,121
-129,122
-131,-21
-128,133
-128,126
-130,135
-130,136
-129,137
-128,132
-129,128
-128,137
-131,130
-129,132
-129,135
-128,136
-128,128
-128,127
-128,135
-128,130
-129,129
-128,129
-129,126
-130,133
-130,137
-130,134
-130,138
-129,134
-130,130
-128,134
-128,138
-130,129
-129,127
-129,133
-129,136
-129,138
-131,129
-129,130
-130,132
-125,-83
-126,15
